LAT,LON,YEAR,MO,DY,ALLSKY_SFC_SW_DWN,WS50M,TS,PS,PRECTOT,QV2M
44.25251,38.83211,2009,03,12,              1.78,    3.55,    7.51,  100.44,    7.16,    5.55
44.25251,38.83211,2009,03,13,              3.07,    5.11,    9.11,   99.58,    0.70,    6.19
44.25251,38.83211,2009,03,14,              0.96,    4.76,    7.15,   99.12,   21.27,    5.73
44.25251,38.83211,2009,03,15,              2.71,    5.54,    6.13,   99.97,    8.44,    4.86
44.25251,38.83211,2009,03,16,              3.53,    1.92,    6.37,  100.46,    1.96,    4.60
44.25251,38.83211,2009,03,17,              3.24,    2.39,    6.18,  100.74,    2.14,    4.58
44.25251,38.83211,2009,03,18,              3.31,    4.45,    6.49,  100.23,    1.45,    4.87
44.25251,38.83211,2009,03,19,              3.03,    7.48,    7.45,   99.43,    2.40,    5.46
44.25251,38.83211,2009,03,20,              2.20,   10.15,    6.69,   99.87,    4.99,    4.81
44.25251,38.83211,2009,03,21,              2.17,    6.77,    5.95,  100.47,    3.62,    4.41
44.25251,38.83211,2009,03,22,              5.21,    3.96,    6.12,   99.72,    0.50,    4.27
44.25251,38.83211,2009,03,23,              1.31,    2.64,    6.17,   98.82,    2.63,    5.22
44.25251,38.83211,2009,03,24,              3.95,    4.65,    7.07,   98.96,    0.98,    5.09
44.25251,38.83211,2009,03,25,              3.98,   10.27,    8.49,   99.40,    0.00,    5.40
44.25251,38.83211,2009,03,26,              2.76,    7.64,    9.07,   99.32,    1.28,    6.25
44.25251,38.83211,2009,03,27,              2.39,    2.57,    9.26,   99.40,    8.03,    6.53
44.25251,38.83211,2009,03,28,              2.38,    3.89,    8.39,  100.08,    1.69,    6.05
44.25251,38.83211,2009,03,29,              3.78,    3.87,    8.08,  101.02,    0.04,    5.70
44.25251,38.83211,2009,03,30,              5.49,    2.37,    9.56,  100.95,    0.02,    6.02
44.25251,38.83211,2009,03,31,              4.64,    3.40,   10.52,  100.36,    0.01,    6.70
44.25251,38.83211,2009,04,01,              4.13,    2.22,   10.64,  100.30,    0.09,    6.90
44.25251,38.83211,2009,04,02,              2.44,    2.98,    8.67,  100.28,    1.52,    6.43
44.25251,38.83211,2009,04,03,              6.17,    5.31,    7.66,  100.84,    0.42,    4.48
44.25251,38.83211,2009,04,04,              6.06,    3.28,    7.74,  100.61,    0.00,    4.76
44.25251,38.83211,2009,04,05,              5.86,    2.95,    8.40,  100.54,    0.00,    4.98
44.25251,38.83211,2009,04,06,              6.32,    3.63,    9.79,  100.36,    0.00,    5.85
44.25251,38.83211,2009,04,07,              3.25,    3.97,   10.04,   99.69,    1.55,    6.89
44.25251,38.83211,2009,04,08,              5.05,    2.48,   11.13,   99.71,    0.26,    6.97
44.25251,38.83211,2009,04,09,              3.94,    7.95,    7.68,  100.34,    0.08,    4.78
44.25251,38.83211,2009,04,10,              6.59,    7.26,    6.59,  100.65,    0.00,    3.57
44.25251,38.83211,2009,04,11,              5.73,    6.23,    7.02,  100.85,    0.01,    3.89
44.25251,38.83211,2009,04,12,              6.75,    5.31,    7.39,  100.78,    0.00,    4.16
44.25251,38.83211,2009,04,13,              6.54,    3.28,    8.47,  100.61,    0.00,    4.77
44.25251,38.83211,2009,04,14,              6.12,    4.16,    9.33,   99.65,    0.00,    5.49
44.25251,38.83211,2009,04,15,              2.72,    4.51,    9.57,   98.84,    3.01,    6.72
44.25251,38.83211,2009,04,16,              2.58,    3.92,    9.18,   99.18,   10.72,    6.71
44.25251,38.83211,2009,04,17,              4.64,    3.92,   10.01,   99.75,    2.31,    6.32
44.25251,38.83211,2009,04,18,              4.53,    3.86,   10.15,  100.25,    0.00,    6.31
44.25251,38.83211,2009,04,19,              5.62,    5.03,    9.87,  100.61,    0.56,    6.17
44.25251,38.83211,2009,04,20,              7.04,    4.64,    9.24,  100.80,    0.06,    4.92
44.25251,38.83211,2009,04,21,              7.11,    3.35,    9.24,  100.34,    0.14,    4.59
44.25251,38.83211,2009,04,22,              7.25,    6.69,    8.28,  100.40,    0.17,    4.20
44.25251,38.83211,2009,04,23,              7.35,    6.78,    8.19,   99.94,    0.00,    4.05
44.25251,38.83211,2009,04,24,              6.96,    4.28,    8.98,  100.25,    0.00,    5.08
44.25251,38.83211,2009,04,25,              7.02,    2.96,   10.04,  100.50,    0.00,    5.72
44.25251,38.83211,2009,04,26,              7.34,    4.68,   10.75,  100.75,    0.00,    5.67
44.25251,38.83211,2009,04,27,              7.31,    3.76,   11.70,  100.81,    0.00,    6.11
44.25251,38.83211,2009,04,28,              6.25,    3.44,   12.51,  100.17,    1.63,    6.91
44.25251,38.83211,2009,04,29,              4.39,    4.10,   12.10,   99.80,    8.94,    7.49
44.25251,38.83211,2009,04,30,              1.95,    3.00,   11.88,   99.31,    5.63,    7.40
44.25251,38.83211,2009,05,01,              6.55,    3.82,   12.26,   99.56,    2.23,    7.56
44.25251,38.83211,2009,05,02,              4.70,    2.55,   13.33,   99.72,    0.07,    7.65
44.25251,38.83211,2009,05,03,              4.21,    4.01,   12.22,  100.44,    2.56,    7.63
44.25251,38.83211,2009,05,04,              7.05,    3.36,   13.89,   99.99,    0.02,    7.59
44.25251,38.83211,2009,05,05,              2.35,    3.30,   13.53,   98.89,   23.10,    9.16
44.25251,38.83211,2009,05,06,              4.59,    3.92,   13.83,   99.49,   10.90,    8.88
44.25251,38.83211,2009,05,07,              5.47,    3.93,   13.47,   99.94,    0.17,    8.36
44.25251,38.83211,2009,05,08,              4.61,    6.77,   12.59,  100.14,    7.25,    7.43
44.25251,38.83211,2009,05,09,              5.28,    6.69,   11.95,  100.30,   33.31,    7.30
44.25251,38.83211,2009,05,10,              3.14,    3.20,   12.57,  100.51,    1.96,    7.45
44.25251,38.83211,2009,05,11,              4.89,    2.64,   12.60,  100.44,    4.03,    7.58
44.25251,38.83211,2009,05,12,              7.07,    3.60,   12.72,  100.49,    0.63,    7.62
44.25251,38.83211,2009,05,13,              3.75,    5.99,   13.77,  100.24,    0.57,    8.66
44.25251,38.83211,2009,05,14,              1.79,    2.42,   13.26,  100.21,    8.82,    8.68
44.25251,38.83211,2009,05,15,              6.24,    3.48,   13.69,  100.37,    0.03,    8.18
44.25251,38.83211,2009,05,16,              7.28,    2.92,   15.76,  100.44,    0.05,    9.20
44.25251,38.83211,2009,05,17,              7.68,    3.29,   17.55,  100.29,    0.01,    9.67
44.25251,38.83211,2009,05,18,              7.28,    3.75,   16.95,  100.10,    0.00,    9.67
44.25251,38.83211,2009,05,19,              7.19,    5.14,   16.79,  100.36,    0.01,    9.62
44.25251,38.83211,2009,05,20,              8.04,    5.67,   16.86,  100.10,    0.00,    9.29
44.25251,38.83211,2009,05,21,              6.98,    4.14,   17.52,   99.79,    0.00,   10.54
44.25251,38.83211,2009,05,22,              5.08,    4.76,   17.18,   99.87,    2.36,   11.11
44.25251,38.83211,2009,05,23,              5.76,    3.47,   17.70,   99.93,    0.06,   11.22
44.25251,38.83211,2009,05,24,              2.36,    5.53,   16.58,   99.70,    3.77,    9.92
44.25251,38.83211,2009,05,25,              5.59,    4.30,   15.15,   99.99,   17.23,    7.89
44.25251,38.83211,2009,05,26,              6.58,    3.37,   15.33,   99.90,   14.89,    8.31
44.25251,38.83211,2009,05,27,              4.43,    3.57,   15.38,  100.18,    0.75,    7.97
44.25251,38.83211,2009,05,28,              7.03,    1.91,   15.71,  100.32,    2.34,    7.93
44.25251,38.83211,2009,05,29,              6.97,    2.54,   16.35,  100.41,    0.50,    8.60
44.25251,38.83211,2009,05,30,              7.41,    2.83,   17.41,  100.72,    0.08,    9.19
44.25251,38.83211,2009,05,31,              7.69,    5.00,   18.48,  100.57,    0.06,   10.60
44.25251,38.83211,2009,06,01,              7.57,    3.74,   19.11,  100.55,    0.01,   11.17
44.25251,38.83211,2009,06,02,              8.00,    1.95,   19.69,  100.04,    0.00,   11.28
44.25251,38.83211,2009,06,03,              7.02,    4.90,   19.74,   99.43,    0.00,   11.64
44.25251,38.83211,2009,06,04,              7.76,    4.10,   20.48,   99.25,    0.05,   12.40
44.25251,38.83211,2009,06,05,              5.03,    3.55,   19.86,   99.63,    0.44,   11.99
44.25251,38.83211,2009,06,06,              8.08,    3.95,   20.04,   99.97,    0.07,   10.78
44.25251,38.83211,2009,06,07,              7.77,    4.75,   20.45,  100.22,    0.00,   11.57
44.25251,38.83211,2009,06,08,              8.11,    3.04,   21.42,  100.10,    0.00,   12.46
44.25251,38.83211,2009,06,09,              8.02,    3.37,   22.24,  100.02,    0.00,   13.04
44.25251,38.83211,2009,06,10,              7.78,    3.45,   22.46,  100.13,    0.03,   13.42
44.25251,38.83211,2009,06,11,              8.00,    2.21,   22.91,   99.80,    0.05,   13.71
44.25251,38.83211,2009,06,12,              8.05,    2.09,   22.69,   99.52,    0.02,   13.27
44.25251,38.83211,2009,06,13,              7.02,    4.18,   22.18,   99.72,    2.07,   14.16
44.25251,38.83211,2009,06,14,              4.12,    5.32,   20.80,  100.12,   17.71,   12.31
44.25251,38.83211,2009,06,15,              6.96,    5.34,   20.26,  100.54,    2.13,   10.24
44.25251,38.83211,2009,06,16,              7.83,    4.31,   20.21,  100.48,    0.00,    9.91
44.25251,38.83211,2009,06,17,              7.82,    3.02,   21.10,  100.21,    0.29,   11.72
44.25251,38.83211,2009,06,18,              6.53,    5.80,   20.44,  100.22,   26.89,   11.54
44.25251,38.83211,2009,06,19,              7.94,    6.54,   19.46,  100.60,    0.59,    9.48
44.25251,38.83211,2009,06,20,              8.14,    3.55,   20.80,  100.29,    0.00,   11.23
44.25251,38.83211,2009,06,21,              7.83,    3.28,   22.37,   99.67,    0.00,   12.62
44.25251,38.83211,2009,06,22,              7.60,    4.54,   22.04,   99.61,    0.03,   13.66
44.25251,38.83211,2009,06,23,              7.85,    2.18,   22.90,   99.76,    0.01,   13.23
44.25251,38.83211,2009,06,24,              7.89,    2.55,   24.99,   99.73,    0.00,   13.10
44.25251,38.83211,2009,06,25,              8.01,    3.39,   26.28,   99.41,    0.00,   14.05
44.25251,38.83211,2009,06,26,              6.88,    2.76,   25.31,   99.28,    0.06,   15.66
44.25251,38.83211,2009,06,27,              5.59,    3.84,   24.62,   99.44,    1.08,   15.02
44.25251,38.83211,2009,06,28,              6.66,    2.33,   24.72,   99.43,    0.11,   14.65
44.25251,38.83211,2009,06,29,              7.72,    2.03,   24.56,   99.70,    0.19,   14.59
44.25251,38.83211,2009,06,30,              7.38,    2.40,   24.80,   99.82,    0.69,   14.53
44.25251,38.83211,2009,07,01,              7.24,    2.72,   24.57,  100.01,    0.56,   14.68
44.25251,38.83211,2009,07,02,              8.02,    3.60,   24.96,   99.79,    0.01,   13.15
44.25251,38.83211,2009,07,03,              7.70,    2.34,   24.88,   99.28,    0.20,   13.45
44.25251,38.83211,2009,07,04,              5.88,    2.31,   25.00,   98.92,    0.70,   12.73
44.25251,38.83211,2009,07,05,              5.34,    3.04,   23.95,   98.90,    3.56,   13.43
44.25251,38.83211,2009,07,06,              5.00,    3.81,   24.34,   99.26,    0.97,   13.29
44.25251,38.83211,2009,07,07,              7.65,    1.95,   25.38,   99.70,    0.24,   13.06
44.25251,38.83211,2009,07,08,              7.91,    3.34,   26.11,   99.54,    0.02,   13.95
44.25251,38.83211,2009,07,09,              6.75,    3.13,   24.63,   99.59,    0.48,   15.59
44.25251,38.83211,2009,07,10,              5.59,    2.54,   25.48,   99.58,    0.50,   14.52
44.25251,38.83211,2009,07,11,              7.71,    2.08,   26.12,   99.49,    0.28,   14.34
44.25251,38.83211,2009,07,12,              7.69,    2.56,   27.62,   99.25,    0.02,   14.35
44.25251,38.83211,2009,07,13,              6.59,    4.68,   26.89,   99.08,    0.58,   14.91
44.25251,38.83211,2009,07,14,              5.97,    3.64,   25.69,   99.29,    4.31,   14.16
44.25251,38.83211,2009,07,15,              4.26,    4.80,   25.76,   99.10,    5.86,   14.24
44.25251,38.83211,2009,07,16,              4.24,    6.30,   24.70,   99.19,    3.01,   12.22
44.25251,38.83211,2009,07,17,              6.14,    2.24,   25.09,   99.20,    0.55,   13.59
44.25251,38.83211,2009,07,18,              4.21,    2.08,   24.57,   99.24,    4.91,   14.81
44.25251,38.83211,2009,07,19,              7.05,    2.94,   25.10,   99.43,    0.07,   14.80
44.25251,38.83211,2009,07,20,              6.42,    2.50,   25.30,   99.57,    1.22,   15.48
44.25251,38.83211,2009,07,21,              5.87,    3.11,   25.45,   99.74,    7.89,   14.62
44.25251,38.83211,2009,07,22,              7.60,    5.99,   25.19,  100.01,    0.04,   12.85
44.25251,38.83211,2009,07,23,              7.54,    6.41,   25.09,  100.04,    0.00,   10.94
44.25251,38.83211,2009,07,24,              7.67,    3.47,   26.10,   99.81,    0.00,   12.50
44.25251,38.83211,2009,07,25,              7.70,    5.14,   26.77,   99.66,    0.00,   13.16
44.25251,38.83211,2009,07,26,              7.43,    3.19,   26.56,   99.55,    0.62,   14.18
44.25251,38.83211,2009,07,27,              2.26,    5.87,   23.71,   99.72,    8.63,   14.05
44.25251,38.83211,2009,07,28,              5.11,    5.46,   22.66,   99.98,    1.29,   10.16
44.25251,38.83211,2009,07,29,              5.65,    4.71,   22.47,   99.91,    5.17,   10.73
44.25251,38.83211,2009,07,30,              4.84,    4.14,   23.32,   99.82,    2.51,   11.95
44.25251,38.83211,2009,07,31,              6.78,    2.68,   23.82,   99.69,    0.08,   11.39
44.25251,38.83211,2009,08,01,              6.27,    3.22,   24.24,   99.65,    0.28,   12.53
44.25251,38.83211,2009,08,02,              5.35,    1.98,   24.34,   99.87,    0.51,   12.74
44.25251,38.83211,2009,08,03,              7.00,    2.33,   25.00,  100.08,    0.38,   12.96
44.25251,38.83211,2009,08,04,              6.88,    2.72,   25.76,   99.96,    0.14,   13.31
44.25251,38.83211,2009,08,05,              7.23,    3.38,   26.75,   99.77,    0.01,   13.37
44.25251,38.83211,2009,08,06,              6.95,    3.93,   26.42,   99.49,    0.00,   12.91
44.25251,38.83211,2009,08,07,              6.35,    4.71,   25.18,   99.21,    0.24,   11.63
44.25251,38.83211,2009,08,08,              5.53,    5.43,   23.13,   99.39,    8.32,   12.30
44.25251,38.83211,2009,08,09,              7.26,    6.61,   21.93,   99.85,    0.78,    8.60
44.25251,38.83211,2009,08,10,              6.42,    5.09,   21.14,  100.09,    0.01,    7.55
44.25251,38.83211,2009,08,11,              6.37,    1.97,   20.65,  100.11,    1.42,    8.00
44.25251,38.83211,2009,08,12,              5.15,    2.38,   20.20,  100.02,    0.90,    8.89
44.25251,38.83211,2009,08,13,              6.73,    2.63,   21.58,  100.15,    0.04,    9.17
44.25251,38.83211,2009,08,14,              7.11,    3.36,   22.58,  100.14,    0.00,   10.05
44.25251,38.83211,2009,08,15,              6.91,    3.78,   23.48,  100.20,    0.00,   11.14
44.25251,38.83211,2009,08,16,              6.91,    5.37,   24.18,  100.10,    0.00,   11.29
44.25251,38.83211,2009,08,17,              6.63,    4.69,   24.14,   99.82,    0.00,   11.18
44.25251,38.83211,2009,08,18,              6.16,    3.35,   24.16,   99.65,    0.29,   13.22
44.25251,38.83211,2009,08,19,              5.73,    2.41,   24.28,  100.03,    2.91,   13.65
44.25251,38.83211,2009,08,20,              6.10,    4.71,   23.36,  100.19,    0.02,   10.66
44.25251,38.83211,2009,08,21,              5.74,    5.46,   21.47,  100.23,    0.01,    8.07
44.25251,38.83211,2009,08,22,              5.33,    4.50,   20.42,  100.00,    0.04,    7.59
44.25251,38.83211,2009,08,23,              5.66,    4.93,   20.95,   99.84,    1.30,    8.95
44.25251,38.83211,2009,08,24,              6.50,    3.85,   21.46,  100.03,    0.00,    8.56
44.25251,38.83211,2009,08,25,              6.60,    2.08,   22.62,   99.70,    0.00,    9.90
44.25251,38.83211,2009,08,26,              6.48,    4.31,   22.43,  100.12,    0.00,    9.56
44.25251,38.83211,2009,08,27,              6.54,    6.05,   21.99,  100.30,    0.00,    8.55
44.25251,38.83211,2009,08,28,              6.41,    3.29,   22.13,  100.19,    0.00,    9.24
44.25251,38.83211,2009,08,29,              6.18,    2.73,   22.22,   99.99,    0.00,    9.30
44.25251,38.83211,2009,08,30,              6.38,    3.75,   23.42,   99.95,    0.00,   10.04
44.25251,38.83211,2009,08,31,              6.10,    3.41,   23.59,  100.10,    0.01,   11.42
44.25251,38.83211,2009,09,01,              5.84,    2.36,   23.48,  100.07,    0.20,   12.13
44.25251,38.83211,2009,09,02,              4.33,    3.30,   22.55,   99.89,    9.26,   13.66
44.25251,38.83211,2009,09,03,              2.09,    3.27,   22.00,  100.02,    4.42,   10.94
44.25251,38.83211,2009,09,04,              5.07,    3.07,   21.83,  100.11,    0.50,    9.83
44.25251,38.83211,2009,09,05,              5.05,    3.40,   22.05,  100.05,    0.51,   10.56
44.25251,38.83211,2009,09,06,              5.85,    4.58,   22.66,   99.77,    0.00,   10.47
44.25251,38.83211,2009,09,07,              5.57,    3.21,   23.28,   99.51,    0.00,   11.33
44.25251,38.83211,2009,09,08,              5.53,    3.28,   23.57,   99.67,    0.00,   11.44
44.25251,38.83211,2009,09,09,              3.56,    4.44,   23.28,   99.81,    0.13,   11.11
44.25251,38.83211,2009,09,10,              5.16,    4.13,   22.66,   99.82,    0.96,   11.72
44.25251,38.83211,2009,09,11,              5.39,    4.64,   22.79,   99.61,    0.02,    9.76
44.25251,38.83211,2009,09,12,              5.32,    3.76,   22.68,   99.50,    0.02,   10.15
44.25251,38.83211,2009,09,13,              2.62,    2.95,   20.83,   99.39,   31.32,   12.80
44.25251,38.83211,2009,09,14,              2.68,    2.43,   21.31,   99.79,   62.05,   13.45
44.25251,38.83211,2009,09,15,              3.37,    4.08,   20.82,  100.15,    9.70,   11.81
