LAT,LON,YEAR,MO,DY,PRECTOT,QV2M,PS,T2M,WS50M,ALLSKY_SFC_SW_DWN
44.25301,38.83041,2018,06,02,    0.00,    7.52,  100.10,   17.66,    7.08,              8.09
44.25301,38.83041,2018,06,03,    0.00,   10.12,   99.95,   19.41,    3.07,              7.81
44.25301,38.83041,2018,06,04,    0.00,   10.43,   99.62,   20.36,    2.42,              7.54
44.25301,38.83041,2018,06,05,    0.01,   10.93,   99.47,   20.29,    2.61,              7.67
44.25301,38.83041,2018,06,06,    1.00,   11.97,   99.89,   20.90,    4.43,              6.40
44.25301,38.83041,2018,06,07,    3.11,   12.38,  100.43,   21.49,    2.80,              6.51
44.25301,38.83041,2018,06,08,    0.04,   11.70,  100.32,   22.27,    2.66,              7.63
44.25301,38.83041,2018,06,09,    0.01,   10.69,   99.95,   21.97,    1.97,              7.76
44.25301,38.83041,2018,06,10,    0.00,   10.10,   99.47,   22.93,    3.42,              7.90
44.25301,38.83041,2018,06,11,    0.00,   10.06,   99.45,   22.52,    5.72,              7.96
44.25301,38.83041,2018,06,12,    0.00,   10.12,   99.39,   22.68,    3.22,              7.96
44.25301,38.83041,2018,06,13,    0.00,   11.22,   99.29,   23.29,    2.87,              7.95
44.25301,38.83041,2018,06,14,    0.00,   11.09,   99.15,   25.24,    3.29,              8.03
44.25301,38.83041,2018,06,15,    0.09,   12.78,   99.14,   25.62,    3.05,              6.08
44.25301,38.83041,2018,06,16,    6.17,   14.70,   99.44,   23.33,    2.75,              1.91
44.25301,38.83041,2018,06,17,    0.97,   13.16,   99.33,   22.52,    3.06,              4.31
44.25301,38.83041,2018,06,18,    0.05,   11.75,   99.24,   22.83,    2.07,              6.52
44.25301,38.83041,2018,06,19,    0.13,   11.62,   99.61,   23.52,    1.45,              7.64
44.25301,38.83041,2018,06,20,    0.02,   10.48,   99.86,   25.51,    3.91,              8.08
44.25301,38.83041,2018,06,21,    0.00,   11.68,   99.93,   25.88,    1.55,              8.04
44.25301,38.83041,2018,06,22,    0.58,   13.14,   99.55,   25.70,    2.18,              7.41
44.25301,38.83041,2018,06,23,   10.25,   14.62,   99.47,   22.97,    3.41,              1.76
44.25301,38.83041,2018,06,24,    2.29,   13.45,   99.90,   23.11,    3.73,              6.00
44.25301,38.83041,2018,06,25,    0.16,   13.42,   99.88,   25.54,    3.32,              7.60
44.25301,38.83041,2018,06,26,    4.44,   15.32,   99.60,   24.95,    2.82,              7.43
44.25301,38.83041,2018,06,27,    0.08,   14.70,   99.47,   26.58,    2.19,              7.61
44.25301,38.83041,2018,06,28,    0.00,   14.18,   99.09,   29.12,    2.30,              7.80
44.25301,38.83041,2018,06,29,    0.08,   15.15,   98.74,   27.31,    3.29,              7.56
44.25301,38.83041,2018,06,30,    1.19,   14.51,   98.98,   25.88,    3.17,              6.61
44.25301,38.83041,2018,07,01,    0.39,   13.03,   99.64,   24.77,    3.64,              7.69
44.25301,38.83041,2018,07,02,    0.00,   13.19,  100.08,   25.90,    4.02,              7.66
44.25301,38.83041,2018,07,03,    0.00,   12.39,  100.05,   26.28,    4.25,              7.74
44.25301,38.83041,2018,07,04,    0.02,   11.55,   99.85,   25.79,    4.78,              7.89
44.25301,38.83041,2018,07,05,    0.01,   10.61,   99.53,   25.63,    5.02,              7.76
44.25301,38.83041,2018,07,06,    3.19,   11.86,   99.42,   24.43,    4.16,              6.78
44.25301,38.83041,2018,07,07,    0.01,   11.23,   99.52,   24.95,    4.09,              6.96
44.25301,38.83041,2018,07,08,    0.00,   11.40,   99.49,   26.31,    2.86,              7.71
44.25301,38.83041,2018,07,09,    0.02,   12.99,   99.53,   26.59,    2.87,              7.51
44.25301,38.83041,2018,07,10,    0.01,   12.90,   99.44,   29.50,    2.89,              7.61
44.25301,38.83041,2018,07,11,    0.07,   15.85,   99.41,   27.04,    4.01,              7.31
44.25301,38.83041,2018,07,12,    0.34,   14.78,   99.45,   28.50,    2.81,              5.66
44.25301,38.83041,2018,07,13,    0.21,   13.37,   99.35,   28.42,    4.45,              7.40
44.25301,38.83041,2018,07,14,    1.01,   13.28,   99.08,   28.34,    4.28,              6.98
44.25301,38.83041,2018,07,15,   26.43,   13.91,   99.12,   24.61,    3.54,              2.64
44.25301,38.83041,2018,07,16,   28.26,   13.75,   99.25,   23.53,    4.92,              5.99
44.25301,38.83041,2018,07,17,   32.18,   13.95,   99.37,   22.62,    5.85,              5.32
44.25301,38.83041,2018,07,18,    4.14,   13.72,   99.17,   23.65,    4.00,              6.89
44.25301,38.83041,2018,07,19,   22.37,   13.71,   99.09,   23.15,    2.98,              2.45
44.25301,38.83041,2018,07,20,    2.02,   13.99,   99.28,   22.86,    3.61,              5.87
44.25301,38.83041,2018,07,21,    0.64,   14.12,   99.53,   22.97,    3.48,              6.09
44.25301,38.83041,2018,07,22,    1.18,   14.66,   99.48,   23.73,    3.77,              6.55
44.25301,38.83041,2018,07,23,    3.76,   13.87,   99.27,   23.99,    1.63,              6.51
44.25301,38.83041,2018,07,24,    0.38,   14.00,   99.03,   25.20,    2.25,              7.28
44.25301,38.83041,2018,07,25,    0.23,   14.58,   98.83,   28.46,    3.19,              7.12
44.25301,38.83041,2018,07,26,    1.20,   16.72,   99.25,   26.78,    3.36,              7.06
44.25301,38.83041,2018,07,27,    0.21,   16.67,   99.45,   27.35,    2.99,              5.48
44.25301,38.83041,2018,07,28,    1.75,   17.36,   99.24,   26.60,    2.62,              6.14
44.25301,38.83041,2018,07,29,    0.49,   16.87,   99.26,   26.91,    2.66,              6.23
44.25301,38.83041,2018,07,30,    0.42,   16.48,   99.30,   27.72,    2.66,              6.89
44.25301,38.83041,2018,07,31,    0.15,   15.02,   99.32,   28.70,    3.42,              6.99
44.25301,38.83041,2018,08,01,    0.94,   14.83,   99.37,   27.52,    3.18,              6.44
44.25301,38.83041,2018,08,02,    0.28,   13.76,   99.46,   27.76,    6.48,              7.11
44.25301,38.83041,2018,08,03,    1.49,   12.94,   99.40,   26.43,    5.81,              6.09
44.25301,38.83041,2018,08,04,    0.63,   12.40,   99.54,   25.95,    4.41,              6.98
44.25301,38.83041,2018,08,05,    1.65,   12.80,   99.82,   26.74,    2.25,              6.92
44.25301,38.83041,2018,08,06,    0.04,   12.63,   99.84,   27.18,    3.66,              6.93
44.25301,38.83041,2018,08,07,    0.02,   13.04,   99.67,   28.20,    4.24,              6.88
44.25301,38.83041,2018,08,08,    0.69,   14.08,   99.59,   27.87,    5.46,              6.34
44.25301,38.83041,2018,08,09,    1.86,   13.51,   99.84,   24.69,    8.76,              1.54
44.25301,38.83041,2018,08,10,    0.53,   10.21,  100.17,   23.09,   11.11,              6.91
44.25301,38.83041,2018,08,11,    0.04,    9.00,  100.10,   23.26,    8.95,              6.97
44.25301,38.83041,2018,08,12,    0.16,   10.17,   99.83,   23.92,    3.75,              6.74
44.25301,38.83041,2018,08,13,    0.08,    9.83,   99.97,   24.35,    4.82,              6.83
44.25301,38.83041,2018,08,14,    0.00,   10.63,   99.87,   25.73,    5.31,              6.80
44.25301,38.83041,2018,08,15,    0.00,   11.21,   99.73,   26.48,    3.96,              6.77
44.25301,38.83041,2018,08,16,    0.00,   12.75,   99.58,   26.51,    2.26,              6.64
44.25301,38.83041,2018,08,17,    0.00,   13.53,   99.51,   26.83,    2.01,              6.45
44.25301,38.83041,2018,08,18,    0.00,   11.14,   99.42,   27.33,    6.58,              6.46
44.25301,38.83041,2018,08,19,    0.00,   10.34,   99.61,   25.76,    8.39,              6.65
44.25301,38.83041,2018,08,20,    0.00,    9.80,   99.70,   24.99,    4.51,              6.57
44.25301,38.83041,2018,08,21,    0.01,   11.92,   99.71,   25.49,    3.36,              6.36
44.25301,38.83041,2018,08,22,    0.00,   11.30,   99.85,   26.21,    3.17,              6.39
44.25301,38.83041,2018,08,23,    0.00,   10.58,   99.95,   26.22,    5.71,              6.35
44.25301,38.83041,2018,08,24,    0.01,   12.71,   99.70,   26.39,    2.59,              6.10
44.25301,38.83041,2018,08,25,    0.03,   13.74,   99.57,   26.30,    2.35,              5.64
44.25301,38.83041,2018,08,26,    0.00,   13.40,   99.35,   27.15,    2.03,              6.07
44.25301,38.83041,2018,08,27,    0.03,   13.76,   99.26,   26.87,    2.06,              5.95
44.25301,38.83041,2018,08,28,    0.03,   13.55,   99.44,   26.98,    2.09,              5.88
44.25301,38.83041,2018,08,29,    0.05,   13.88,   99.53,   27.46,    2.69,              5.79
44.25301,38.83041,2018,08,30,    1.30,   14.19,   99.66,   25.92,    3.47,              3.80
44.25301,38.83041,2018,08,31,    4.69,   14.47,   99.90,   25.81,    2.24,              1.01
44.25301,38.83041,2018,09,01,    4.54,   14.31,  100.10,   25.61,    2.61,              5.09
44.25301,38.83041,2018,09,02,    3.13,   13.48,   99.99,   25.65,    3.18,              5.52
44.25301,38.83041,2018,09,03,    0.30,   13.07,   99.69,   25.35,    2.83,              5.57
44.25301,38.83041,2018,09,04,    0.03,   11.91,   99.58,   25.77,    1.81,              5.61
44.25301,38.83041,2018,09,05,    0.07,   12.15,   99.43,   25.85,    1.81,              5.46
44.25301,38.83041,2018,09,06,    1.39,   12.83,   98.99,   24.69,    3.72,              3.81
44.25301,38.83041,2018,09,07,   13.95,   14.33,   99.27,   23.14,    4.94,              2.37
44.25301,38.83041,2018,09,08,   50.53,   14.74,   99.44,   22.04,    7.82,              2.67
44.25301,38.83041,2018,09,09,    5.10,   13.15,   99.92,   21.93,    5.20,              4.46
44.25301,38.83041,2018,09,10,    5.33,   11.97,  100.01,   21.44,    3.26,              4.70
44.25301,38.83041,2018,09,11,   19.68,   11.98,  100.33,   19.83,    3.60,              3.59
44.25301,38.83041,2018,09,12,    0.34,   11.16,  100.67,   21.95,    2.71,              5.12
44.25301,38.83041,2018,09,13,    0.00,   11.81,  100.23,   23.35,    4.61,              5.28
44.25301,38.83041,2018,09,14,   17.79,   13.30,   99.59,   23.05,    4.55,              1.71
44.25301,38.83041,2018,09,15,    4.72,   13.61,   99.75,   21.59,    5.72,              2.57
44.25301,38.83041,2018,09,16,   14.00,   12.95,   99.94,   20.40,    6.42,              2.41
44.25301,38.83041,2018,09,17,    0.77,   10.13,  100.48,   19.29,    5.45,              4.72
44.25301,38.83041,2018,09,18,    0.00,    7.57,  100.70,   17.64,    6.17,              5.23
44.25301,38.83041,2018,09,19,    0.00,    8.48,  100.74,   18.81,    4.24,              4.96
44.25301,38.83041,2018,09,20,    0.00,    9.47,  100.52,   19.89,    5.10,              4.96
44.25301,38.83041,2018,09,21,    0.00,    9.91,  100.24,   20.83,    4.76,              4.87
44.25301,38.83041,2018,09,22,    0.01,   12.28,  100.22,   21.23,    3.33,              4.73
44.25301,38.83041,2018,09,23,    0.10,   12.40,  100.28,   20.46,    3.52,              3.68
44.25301,38.83041,2018,09,24,    0.17,   12.11,  100.22,   20.86,    4.36,              3.75
44.25301,38.83041,2018,09,25,    0.41,   11.64,  100.00,   19.38,    6.15,              2.32
44.25301,38.83041,2018,09,26,    0.17,    7.20,  101.06,   15.20,    6.05,              3.92
44.25301,38.83041,2018,09,27,    0.00,    6.78,  101.18,   14.86,    5.22,              4.71
44.25301,38.83041,2018,09,28,    0.00,    6.91,  100.81,   15.28,    3.01,              3.02
44.25301,38.83041,2018,09,29,    0.00,    8.38,  100.28,   17.39,    2.35,              4.03
44.25301,38.83041,2018,09,30,    0.20,    9.65,  100.38,   17.21,    4.29,              2.06
44.25301,38.83041,2018,10,01,    0.01,   10.28,  100.06,   20.80,    2.93,              3.86
44.25301,38.83041,2018,10,02,    2.32,   12.21,  100.04,   20.97,    3.44,              2.01
44.25301,38.83041,2018,10,03,    2.98,   11.96,  100.36,   19.06,    5.11,              1.91
44.25301,38.83041,2018,10,04,   12.71,    9.54,  100.45,   17.52,    6.24,              2.50
44.25301,38.83041,2018,10,05,    0.71,    6.13,  101.40,   13.01,    5.82,              3.35
44.25301,38.83041,2018,10,06,    0.00,    4.88,  101.49,   12.66,    5.41,              4.31
44.25301,38.83041,2018,10,07,    0.00,    5.75,  100.70,   15.11,    3.58,              4.24
44.25301,38.83041,2018,10,08,    0.00,    7.78,  100.18,   19.00,    2.70,              4.07
44.25301,38.83041,2018,10,09,    0.00,   10.00,  100.33,   18.56,    2.33,              3.46
44.25301,38.83041,2018,10,10,    0.00,    9.59,  100.45,   18.27,    3.90,              3.40
44.25301,38.83041,2018,10,11,    0.00,    9.50,  100.51,   18.35,    5.08,              3.76
44.25301,38.83041,2018,10,12,    0.00,    8.09,  100.69,   17.64,    7.47,              3.83
44.25301,38.83041,2018,10,13,    0.00,    6.90,  100.81,   16.26,    6.94,              3.84
44.25301,38.83041,2018,10,14,    0.00,    7.22,  100.69,   16.80,    6.67,              3.76
44.25301,38.83041,2018,10,15,    0.01,    7.31,  100.70,   17.26,    6.19,              3.47
44.25301,38.83041,2018,10,16,    0.00,    8.60,  100.65,   18.49,    4.74,              3.60
44.25301,38.83041,2018,10,17,    0.00,    9.54,  100.48,   18.57,    3.91,              3.56
44.25301,38.83041,2018,10,18,    0.00,    9.61,  100.29,   18.09,    2.59,              3.48
44.25301,38.83041,2018,10,19,    0.00,    9.90,  100.23,   17.74,    2.35,              3.26
44.25301,38.83041,2018,10,20,    0.35,   10.44,  100.20,   17.04,    2.21,              1.61
44.25301,38.83041,2018,10,21,    1.61,   10.67,  100.01,   17.91,    1.81,              1.39
44.25301,38.83041,2018,10,22,    6.43,   10.45,  100.19,   16.51,    2.91,              0.88
44.25301,38.83041,2018,10,23,    4.13,    9.18,  100.25,   16.12,    3.10,              2.60
44.25301,38.83041,2018,10,24,   29.95,   10.43,   98.94,   15.85,    6.27,              0.82
44.25301,38.83041,2018,10,25,   74.75,    8.35,   98.45,   12.67,    5.76,              0.80
44.25301,38.83041,2018,10,26,    5.10,    6.61,   99.71,   11.07,    5.79,              1.40
44.25301,38.83041,2018,10,27,    1.32,    6.93,  100.93,   12.70,    4.98,              1.80
44.25301,38.83041,2018,10,28,    0.00,    8.46,  101.21,   16.16,    6.96,              2.77
44.25301,38.83041,2018,10,29,    0.00,    8.26,  101.11,   17.37,    2.77,              2.92
44.25301,38.83041,2018,10,30,    0.00,    7.79,  100.96,   17.32,    3.31,              2.90
44.25301,38.83041,2018,10,31,    0.00,    8.35,  101.10,   15.11,    3.96,              2.41
44.25301,38.83041,2018,11,01,    0.00,    8.02,  101.42,   14.00,    4.55,              2.14
44.25301,38.83041,2018,11,02,    0.00,    8.03,  101.42,   14.47,    3.52,              2.80
44.25301,38.83041,2018,11,03,    0.00,    7.51,  101.31,   14.10,    2.74,              2.74
44.25301,38.83041,2018,11,04,    0.00,    7.20,  101.01,   14.55,    4.59,              2.75
44.25301,38.83041,2018,11,05,    0.00,    7.05,  100.58,   12.11,    7.90,              2.34
44.25301,38.83041,2018,11,06,    0.00,    6.70,  100.65,   11.81,    5.87,              2.41
44.25301,38.83041,2018,11,07,    0.00,    6.91,  100.79,   12.35,    2.59,              2.30
44.25301,38.83041,2018,11,08,    0.00,    6.74,  100.66,   12.13,    3.03,              2.54
44.25301,38.83041,2018,11,09,    0.00,    6.59,  100.65,   11.70,    2.74,              2.53
44.25301,38.83041,2018,11,10,    0.00,    6.65,  100.65,   12.33,    2.23,              2.28
44.25301,38.83041,2018,11,11,    0.00,    6.63,  100.76,   10.77,    3.95,              1.74
44.25301,38.83041,2018,11,12,    0.48,    5.74,  101.00,    7.73,    3.81,              1.01
44.25301,38.83041,2018,11,13,    2.18,    4.45,  101.14,    3.12,    4.69,              1.13
44.25301,38.83041,2018,11,14,    0.66,    5.11,  100.68,    6.58,    3.05,              1.38
44.25301,38.83041,2018,11,15,    7.03,    5.87,  100.12,    7.27,    3.55,-999
44.25301,38.83041,2018,11,16,    8.29,    6.11,  100.46,    9.03,    4.06,              0.99
44.25301,38.83041,2018,11,17,    8.50,    5.56,  100.94,    6.49,    2.09,              0.37
44.25301,38.83041,2018,11,18,    3.43,    5.15,  101.01,    6.40,    1.41,              0.58
44.25301,38.83041,2018,11,19,    0.04,    5.64,  100.60,    9.45,    3.38,              1.68
44.25301,38.83041,2018,11,20,    3.57,    7.31,  100.28,   11.57,    6.46,              0.92
44.25301,38.83041,2018,11,21,    0.93,    5.79,  100.28,    7.71,    3.80,              0.79
44.25301,38.83041,2018,11,22,    0.02,    4.54,  100.09,    4.47,    7.82,              1.79
44.25301,38.83041,2018,11,23,    0.00,    3.86,  100.66,    2.41,    7.14,              1.52
44.25301,38.83041,2018,11,24,    0.00,    5.29,  101.14,    7.26,    3.23,              1.73
44.25301,38.83041,2018,11,25,    0.01,    5.39,  100.69,    7.83,    2.25,              1.83
44.25301,38.83041,2018,11,26,    0.01,    6.21,  100.11,    9.35,    5.79,              1.72
44.25301,38.83041,2018,11,27,   20.02,    8.60,   99.56,   13.10,    9.29,              0.35
44.25301,38.83041,2018,11,28,   13.59,    8.90,   99.66,   12.54,    5.10,              0.36
44.25301,38.83041,2018,11,29,   21.51,    4.33,  100.51,    2.10,   11.15,              0.83
44.25301,38.83041,2018,11,30,    2.70,    5.36,  100.53,    4.95,    5.59,              0.78
44.25301,38.83041,2018,12,01,    6.99,    5.85,  100.31,    6.98,    2.77,              0.38
44.25301,38.83041,2018,12,02,    1.59,    4.53,  101.04,    4.36,    3.03,              1.20
44.25301,38.83041,2018,12,03,    0.01,    4.95,  100.73,    6.60,    2.97,              1.84
44.25301,38.83041,2018,12,04,    0.00,    5.64,  100.19,    8.82,    3.84,              1.12
44.25301,38.83041,2018,12,05,    0.60,    7.02,   99.65,   10.60,    3.74,              0.85
44.25301,38.83041,2018,12,06,    2.54,    6.09,   99.83,    7.44,    3.36,              0.52
44.25301,38.83041,2018,12,07,    5.73,    4.79,  100.09,    4.05,    3.75,              0.40
